"凵";9999;2;"表外漢字 (hyōgai kanji)";"凵";"カン ";"null";"null";"open box enclosure, open box radical (no. 17)";143;"kan ";"null"
"凶";1673;4;"常用漢字 (jōyō kanji)";"凵";"キョウ ";"null";"null";"villain, evil, bad luck, disaster";144;"kyou ";"null"
"凸";2143;5;"常用漢字 (jōyō kanji)";"凵";"トツ ";"でこ ";"null";"convex, beetle brow, uneven";145;"totsu ";"deko "
"凹";2206;5;"常用漢字 (jōyō kanji)";"凵";"オウ ";"くぼ.む, へこ.む, ぼこ ";"null";"concave, hollow, sunken";146;"ou ";"kubo.mu, heko.mu, boko "
"出";13;5;"教育漢字 (kyōiku kanji)";"凵";"シュツ, スイ ";"で.る, -で, だ.す, -だ.す, い.でる, い.だす ";"いず, いづ, いで, じ, すっ, すつ, てん ";"exit, leave, go out, come out, put out, protrude";147;"shutsu, sui ";"de.ru, -de, da.su, -da.su, i.deru, i.dasu "
"函";1781;8;"人名用漢字 (jinmeiyō kanji)";"凵";"カン ";"はこ, い.れる ";"null";"box (archaic)";148;"kan ";"hako, i.reru "
"刀";1794;2;"教育漢字 (kyōiku kanji)";"刀(刂)";"トウ ";"かたな, そり ";"き, ち, と, わき ";"sword, saber, knife";149;"tou ";"katana, sori "
"刂";9999;2;"表外漢字 (hyōgai kanji)";"刀(刂)";"トウ ";"null";"null";"knife, standing sword radical (no. 18)";150;"tou ";"null"
"刃";1763;3;"常用漢字 (jōyō kanji)";"刀(刂)";"ジン, ニン ";"は, やいば, き.る ";"ち, と ";"blade, sword, edge";151;"jin, nin ";"ha, yaiba, ki.ru "
"切";324;4;"教育漢字 (kyōiku kanji)";"刀(刂)";"セツ, サイ ";"き.る, -き.る, き.り, -き.り, -ぎ.り, き.れる, -き.れる, き.れ, -き.れ, -ぎ.れ ";"きつ, きり, ぎり ";"cut, cutoff, be sharp";152;"setsu, sai ";"ki.ru, -ki.ru, ki.ri, -ki.ri, -gi.ri, ki.reru, -ki.reru, ki.re, -ki.re, -gi.re "
"刈";1738;4;"常用漢字 (jōyō kanji)";"刀(刂)";"ガイ, カイ ";"か.る ";"かっ, かり ";"reap, cut, clip, trim, prune";153;"gai, kai ";"ka.ru "
"刊";855;5;"教育漢字 (kyōiku kanji)";"刀(刂)";"カン ";"null";"null";"publish, carve, engrave";154;"kan ";"null"
"刑";864;6;"常用漢字 (jōyō kanji)";"刀(刂)";"ケイ ";"null";"おさか, ぎょう ";"punish, penalty, sentence, punishment";155;"kei ";"null"
"刖";9999;6;"表外漢字 (hyōgai kanji)";"刀(刂)";"ゲツ, グチ, ゴツ, ゴチ, カツ ";"き.る, あやう.い ";"null";"cutting off feet as form of punishment";156;"getsu, guchi, gotsu, gochi, katsu ";"ki.ru, ayau.i "
"列";927;6;"教育漢字 (kyōiku kanji)";"刀(刂)";"レツ, レ ";"null";"れっ ";"file, row, rank, tier, column";157;"retsu, re ";"null"
"初";152;7;"教育漢字 (kyōiku kanji)";"刀(刂)";"ショ ";"はじ.め, はじ.めて, はつ, はつ-, うい-, -そ.める, -ぞ.め ";"し, はっ ";"first time, beginning";158;"sho ";"haji.me, haji.mete, hatsu, hatsu-, ui-, -so.meru, -zo.me "
"判";197;7;"教育漢字 (kyōiku kanji)";"刀(刂)";"ハン, バン ";"わか.る ";"null";"judgement, signature, stamp, seal";159;"han, ban ";"waka.ru "
"別";214;7;"教育漢字 (kyōiku kanji)";"刀(刂)";"ベツ ";"わか.れる, わ.ける ";"べっ ";"separate, branch off, diverge, fork, another, extra, specially";160;"betsu ";"waka.reru, wa.keru "
"利";203;7;"教育漢字 (kyōiku kanji)";"刀(刂)";"リ ";"き.く ";"かが, と, とし, のり, み, りい ";"profit, advantage, benefit";161;"ri ";"ki.ku "
"到";1032;8;"常用漢字 (jōyō kanji)";"刀(刂)";"トウ ";"いた.る ";"null";"arrival, proceed, reach, attain, result in";162;"tou ";"ita.ru "
"制";108;8;"教育漢字 (kyōiku kanji)";"刀(刂)";"セイ ";"null";"null";"system, law, rule";163;"sei ";"null"
"刷";1352;8;"教育漢字 (kyōiku kanji)";"刀(刂)";"サツ ";"す.る, -ず.り, -ずり, は.く ";"null";"printing, print, brush";164;"satsu ";"su.ru, -zu.ri, -zuri, ha.ku "
"券";583;8;"教育漢字 (kyōiku kanji)";"刀(刂)";"ケン ";"null";"null";"ticket";165;"ken ";"null"
"刺";1031;8;"常用漢字 (jōyō kanji)";"刀(刂)";"シ ";"さ.す, さ.さる, さ.し, さし, とげ ";"null";"thorn, pierce, stab, prick, sting, calling card";166;"shi ";"sa.su, sa.saru, sa.shi, sashi, toge "
"刻";866;8;"教育漢字 (kyōiku kanji)";"刀(刂)";"コク ";"きざ.む, きざ.み ";"null";"engrave, cut fine, chop, hash, mince, time, carving";167;"koku ";"kiza.mu, kiza.mi "
"剃";2411;9;"表外漢字 (hyōgai kanji)";"刀(刂)";"テイ ";"まい, そ.る, す.る ";"null";"shave";168;"tei ";"mai, so.ru, su.ru "
"則";753;9;"教育漢字 (kyōiku kanji)";"刀(刂)";"ソク ";"のっと.る ";"のり ";"rule, follow, based on, model after";169;"soku ";"notto.ru "
"削";814;9;"常用漢字 (jōyō kanji)";"刀(刂)";"サク ";"けず.る, はつ.る, そ.ぐ ";"げ ";"plane, sharpen, whittle, pare, shave";170;"saku ";"kezu.ru, hatsu.ru, so.gu "
"前";27;9;"教育漢字 (kyōiku kanji)";"刀(刂)";"ゼン ";"まえ, -まえ ";"さき, さと, まい ";"in front, before";171;"zen ";"mae, -mae "
"剖";1918;10;"常用漢字 (jōyō kanji)";"刀(刂)";"ボウ ";"null";"null";"divide";172;"bou ";"null"
"剛";1576;10;"常用漢字 (jōyō kanji)";"刀(刂)";"ゴウ ";"null";"かた, こう, ご, たか, たけ, たけし, つよ, つよし, ひさ, まさ, よし ";"sturdy, strength";173;"gou ";"null"
"剣";1305;10;"常用漢字 (jōyō kanji)";"刀(刂)";"ケン ";"つるぎ ";"null";"sabre, sword, blade, clock hand";174;"ken ";"tsurugi "
"剤";1151;10;"常用漢字 (jōyō kanji)";"刀(刂)";"ザイ, スイ, セイ ";"かる, けず.る ";"null";"dose, medicine, drug";175;"zai, sui, sei ";"karu, kezu.ru "
"剥";2383;10;"常用漢字 (jōyō kanji)";"刀(刂)";"ハク, ホク ";"へ.ぐ, へず.る, む.く, む.ける, は.がれる, は.ぐ, は.げる, は.がす ";"null";"come off, peel, fade, discolor";176;"haku, hoku ";"he.gu, hezu.ru, mu.ku, mu.keru, ha.gareru, ha.gu, ha.geru, ha.gasu "
"副";360;11;"教育漢字 (kyōiku kanji)";"刀(刂)";"フク ";"null";"そい, そえ ";"vice-, assistant, aide, duplicate, copy";177;"fuku ";"null"
"剰";1448;11;"常用漢字 (jōyō kanji)";"刀(刂)";"ジョウ ";"あまつさえ, あま.り, あま.る ";"null";"surplus, besides";178;"jou ";"amatsusae, ama.ri, ama.ru "
"割";318;12;"教育漢字 (kyōiku kanji)";"刀(刂)";"カツ ";"わ.る, わり, わ.り, わ.れる, さ.く ";"null";"proportion, comparatively, divide, cut, separate, split";179;"katsu ";"wa.ru, wari, wa.ri, wa.reru, sa.ku "
"創";741;12;"教育漢字 (kyōiku kanji)";"刀(刂)";"ソウ, ショウ ";"つく.る, はじ.める, きず, けず.しける ";"はじめ ";"genesis, wound, injury, hurt, start, originate";180;"sou, shou ";"tsuku.ru, haji.meru, kizu, kezu.shikeru "
"劇";662;15;"教育漢字 (kyōiku kanji)";"刀(刂)";"ゲキ ";"null";"null";"drama, play";181;"geki ";"null"
"劉";1947;15;"人名用漢字 (jinmeiyō kanji)";"刀(刂)";"リュウ, ル ";"ころ.す ";"らう, のぶ, みずち ";"weapon of war, logging axe, kill en masse, peeling (paint off a wall, etc), sparse, faded";182;"ryuu, ru ";"koro.su "
"力";62;2;"教育漢字 (kyōiku kanji)";"力";"リョク, リキ, リイ ";"ちから ";"じから, つとむ ";"power, strength, strong, strain, bear up, exert";183;"ryoku, riki, rii ";"chikara "
"功";857;5;"教育漢字 (kyōiku kanji)";"力";"コウ, ク ";"いさお ";"いさ, かつ, くぬ, ぐう, こと, つとむ, とし, のり, よし ";"achievement, merits, success, honor, credit";184;"kou, ku ";"isao "
"加";130;5;"教育漢字 (kyōiku kanji)";"力";"カ ";"くわ.える, くわ.わる ";"null";"add, addition, increase, join, include, Canada";185;"ka ";"kuwa.eru, kuwa.waru "
"劣";1620;6;"常用漢字 (jōyō kanji)";"力";"レツ ";"おと.る ";"null";"inferiority, be inferior to, be worse";186;"retsu ";"oto.ru "
"劦";9999;6;"表外漢字 (hyōgai kanji)";"力";"キョウ, リョウ ";"にわか, ととの.う ";"null";"null";187;"kyou, ryou ";"niwaka, totono.u "
"助";397;7;"教育漢字 (kyōiku kanji)";"力";"ジョ ";"たす.ける, たす.かる, す.ける, すけ ";"null";"help, rescue, assist";188;"jo ";"tasu.keru, tasu.karu, su.keru, suke "
"努";749;7;"教育漢字 (kyōiku kanji)";"力";"ド ";"つと.める ";"null";"toil, diligent, as much as possible";189;"do ";"tsuto.meru "
"励";1254;7;"常用漢字 (jōyō kanji)";"力";"レイ ";"はげ.む, はげ.ます ";"null";"encourage, be diligent, inspire";190;"rei ";"hage.mu, hage.masu "
"労";398;7;"教育漢字 (kyōiku kanji)";"力";"ロウ ";"ろう.する, いたわ.る, いた.ずき, ねぎら, つか.れる, ねぎら.う ";"null";"labor, thank for, reward for, toil, trouble";191;"rou ";"rou.suru, itawa.ru, ita.zuki, negira, tsuka.reru, negira.u "
"効";538;8;"教育漢字 (kyōiku kanji)";"力";"コウ ";"き.く, ききめ, なら.う ";"null";"merit, efficacy, efficiency, benefit";192;"kou ";"ki.ku, kikime, nara.u "
"劾";2085;8;"常用漢字 (jōyō kanji)";"力";"ガイ ";"null";"null";"censure, criminal investigation";193;"gai ";"null"
"勅";2157;9;"常用漢字 (jōyō kanji)";"力";"チョク ";"いまし.める, みことのり ";"て, のり ";"imperial order";194;"choku ";"imashi.meru, mikotonori "
"勇";1319;9;"教育漢字 (kyōiku kanji)";"力";"ユウ ";"いさ.む ";"お, はや ";"courage, cheer up, be in high spirits, bravery, heroism";195;"yuu ";"isa.mu "
"勉";1066;10;"教育漢字 (kyōiku kanji)";"力";"ベン ";"つと.める ";"ひこ, やつ ";"exertion, endeavour, encourage, strive, make effort, diligent";196;"ben ";"tsuto.meru "
"動";73;11;"教育漢字 (kyōiku kanji)";"力";"ドウ ";"うご.く, うご.かす ";"るぎ ";"move, motion, change, confusion, shift, shake";197;"dou ";"ugo.ku, ugo.kasu "
"勘";1494;11;"常用漢字 (jōyō kanji)";"力";"カン ";"null";"か, さとる ";"intuition, perception, check, compare, sixth sense";198;"kan ";"null"
"務";111;11;"教育漢字 (kyōiku kanji)";"力";"ム ";"つと.める ";"つかさ, み ";"task, duties";199;"mu ";"tsuto.meru "
"勝";185;12;"教育漢字 (kyōiku kanji)";"力";"ショウ ";"か.つ, -が.ち, まさ.る, すぐ.れる, かつ ";"かち, と, よし ";"victory, win, prevail, excel";200;"shou ";"ka.tsu, -ga.chi, masa.ru, sugu.reru, katsu "
"募";809;12;"常用漢字 (jōyō kanji)";"力";"ボ ";"つの.る ";"null";"recruit, campaign, gather (contributions), enlist, grow violent";201;"bo ";"tsuno.ru "
"勢";260;13;"教育漢字 (kyōiku kanji)";"力";"セイ, ゼイ ";"いきお.い, はずみ ";"せ ";"forces, energy, military strength";202;"sei, zei ";"ikio.i, hazumi "
"勤";830;12;"教育漢字 (kyōiku kanji)";"力";"キン, ゴン ";"つと.める, -づと.め, つと.まる, いそ.しむ ";"null";"diligence, become employed, serve";203;"kin, gon ";"tsuto.meru, -zuto.me, tsuto.maru, iso.shimu "
"勧";1068;13;"常用漢字 (jōyō kanji)";"力";"カン, ケン ";"すす.める ";"null";"persuade, recommend, advise, encourage, offer";204;"kan, ken ";"susu.meru "
"勲";1513;15;"常用漢字 (jōyō kanji)";"力";"クン ";"いさお ";"いさむ ";"meritorious deed, merit";205;"kun ";"isao "
"勹";9999;2;"表外漢字 (hyōgai kanji)";"勹";"ホウ ";"つつ.む ";"null";"wrapping enclosure, wrapping radical (no. 20)";206;"hou ";"tsutsu.mu "
"勺";9999;3;"人名用漢字 (jinmeiyō kanji)";"勹";"シャク ";"null";"null";"ladle, one tenth of a go, dip";207;"shaku ";"null"
"勿";9999;4;"人名用漢字 (jinmeiyō kanji)";"勹";"モチ, ブツ, ボツ ";"なか.れ, なし ";"null";"not, must not, do not, be not";208;"mochi, butsu, botsu ";"naka.re, nashi "
"匀";9999;4;"表外漢字 (hyōgai kanji)";"勹";"イン ";"すく.ない, ひと.しい ";"きん ";"equal";209;"in ";"suku.nai, hito.shii "
"匂";2213;4;"常用漢字 (jōyō kanji)";"勹";"null";"にお.う, にお.い, にお.わせる ";"おり, こう, さぎ ";"fragrant, stink, glow, insinuate, (kokuji)";210;"null";"nio.u, nio.i, nio.waseru "
"匃";9999;5;"表外漢字 (hyōgai kanji)";"勹";"カツ, カチ, カイ ";"こう, あた.える ";"null";"beggar, beg, give";211;"katsu, kachi, kai ";"kou, ata.eru "
"包";954;5;"教育漢字 (kyōiku kanji)";"勹";"ホウ ";"つつ.む, くる.む ";"お, かね ";"wrap, pack up, cover, conceal";212;"hou ";"tsutsu.mu, kuru.mu "
"匈";9999;6;"表外漢字 (hyōgai kanji)";"勹";"キョウ ";"null";"null";"turmoil, Hungary";213;"kyou ";"null"
"匊";9999;8;"表外漢字 (hyōgai kanji)";"勹";"キク, コク ";"むす.ぶ, すく.う, たなごころ ";"null";"handful";214;"kiku, koku ";"musu.bu, suku.u, tanagokoro "
"匋";9999;8;"表外漢字 (hyōgai kanji)";"勹";"トウ, ヨウ ";"やきもの ";"null";"pottery";215;"tou, you ";"yakimono "
"匕";9999;2;"表外漢字 (hyōgai kanji)";"匕";"ヒ ";"さじ ";"null";"spoon, spoon or katakana hi radical (no. 21)";216;"hi ";"saji "
"化";89;4;"教育漢字 (kyōiku kanji)";"匕";"カ, ケ ";"ば.ける, ば.かす, ふ.ける, け.する ";"null";"change, take the form of, influence, enchant, delude, -ization";217;"ka, ke ";"ba.keru, ba.kasu, fu.keru, ke.suru "
"北";153;5;"教育漢字 (kyōiku kanji)";"匕";"ホク ";"きた ";"きら, ほう, ほっ, ほつ ";"north";218;"hoku ";"kita "
"匚";9999;2;"表外漢字 (hyōgai kanji)";"匚";"ホウ ";"null";"null";"box-on-side enclosure radical (no. 22)";219;"hou ";"null"
"匠";1718;6;"常用漢字 (jōyō kanji)";"匚";"ショウ ";"たくみ ";"null";"artisan, workman, carpenter";220;"shou ";"takumi "
"匡";2176;6;"人名用漢字 (jinmeiyō kanji)";"匚";"キョウ, オウ ";"すく.う ";"ただ, ただし, ただす, まさ, まさし, きよ, ひと, やす ";"correct, save, assist";221;"kyou, ou ";"suku.u "
"匹";1384;4;"常用漢字 (jōyō kanji)";"匸";"ヒツ ";"ひき ";"null";"equal, head, counter for small animals, roll of cloth";222;"hitsu ";"hiki "
"区";137;4;"教育漢字 (kyōiku kanji)";"匸";"ク, オウ, コウ ";"null";"null";"ward, district";223;"ku, ou, kou ";"null"
"医";437;7;"教育漢字 (kyōiku kanji)";"匸";"イ ";"い.やす, い.する, くすし ";"null";"doctor, medicine";224;"i ";"i.yasu, i.suru, kusushi "
"匽";9999;9;"表外漢字 (hyōgai kanji)";"匸";"エン ";"かく.す, ふ.す, なび.く, はこ, どぶ ";"null";"to hide, to secrete, to repress, to bend";225;"en ";"kaku.su, fu.su, nabi.ku, hako, dobu "
"匿";2024;10;"常用漢字 (jōyō kanji)";"匸";"トク ";"かくま.う ";"null";"hide, shelter, shield";226;"toku ";"kakuma.u "
"區";9999;11;"表外漢字 (hyōgai kanji)";"匸";"ク, オウ, コウ ";"null";"null";"ward, district";227;"ku, ou, kou ";"null"
"十";8;2;"教育漢字 (kyōiku kanji)";"十";"ジュウ, ジッ, ジュッ ";"とお, と ";"い, か, ぎ, さ, し, そ, そう, ち, とう, ね, ま, る, わ ";"ten";228;"juu, ji, ju ";"too, to "
"卂";9999;3;"表外漢字 (hyōgai kanji)";"十";"シン ";"とぶ ";"null";"to fly rapidly";229;"shin ";"tobu "
"千";195;3;"教育漢字 (kyōiku kanji)";"十";"セン ";"ち ";"かず, ゆき ";"thousand";230;"sen ";"chi "
"卆";9999;4;"表外漢字 (hyōgai kanji)";"十";"ソツ, シュツ ";"そっ.する, お.える, お.わる, ついに, にわか ";"null";"soldier, private, die";231;"sotsu, shutsu ";"so.suru, o.eru, o.waru, tsuini, niwaka "
"升";2077;4;"常用漢字 (jōyō kanji)";"十";"ショウ ";"ます ";"のぼる ";"measuring box, 1.8 liter";232;"shou ";"masu "
"午";154;4;"教育漢字 (kyōiku kanji)";"十";"ゴ ";"うま ";"null";"noon, sign of the horse, 11AM-1PM, seventh sign of Chinese zodiac";233;"go ";"uma "
"卉";9999;5;"表外漢字 (hyōgai kanji)";"十";"キ, ケ ";"くさ ";"null";"grass";234;"ki, ke ";"kusa "
"半";224;5;"教育漢字 (kyōiku kanji)";"十";"ハン ";"なか.ば ";"は ";"half, middle, odd number, semi-, part-";235;"han ";"naka.ba "
"卑";2003;9;"常用漢字 (jōyō kanji)";"十";"ヒ ";"いや.しい, いや.しむ, いや.しめる ";"null";"lowly, base, vile, vulgar";236;"hi ";"iya.shii, iya.shimu, iya.shimeru "
"卒";772;8;"教育漢字 (kyōiku kanji)";"十";"ソツ, シュツ ";"そっ.する, お.える, お.わる, ついに, にわか ";"null";"graduate, soldier, private, die";237;"sotsu, shutsu ";"so.suru, o.eru, o.waru, tsuini, niwaka "
"卓";1348;8;"常用漢字 (jōyō kanji)";"十";"タク ";"null";"すぐる, たか, たかし ";"eminent, table, desk, high";238;"taku ";"null"
"協";121;8;"教育漢字 (kyōiku kanji)";"十";"キョウ ";"null";"null";"co-, cooperation";239;"kyou ";"null"
"南";341;9;"教育漢字 (kyōiku kanji)";"十";"ナン, ナ ";"みなみ ";"なみ, は, みな, みまみ ";"south";240;"nan, na ";"minami "
"単";586;9;"教育漢字 (kyōiku kanji)";"口";"タン ";"ひとえ ";"null";"simple, one, single, merely";241;"tan ";"hitoe "
"博";794;12;"教育漢字 (kyōiku kanji)";"十";"ハク, バク ";"null";"ぐれ, と, はか, ひろ ";"Dr., command, esteem, win acclaim, Ph.D., exposition, fair";242;"haku, baku ";"null"
"卜";9999;2;"人名用漢字 (jinmeiyō kanji)";"卜";"ボク ";"うらな.う, うらない ";"うら ";"divining, fortune-telling, divination or katakana to radical (no. 25)";243;"boku ";"urana.u, uranai "
"占";694;5;"常用漢字 (jōyō kanji)";"卜";"セン ";"し.める, うらな.う ";"うら, しむ, じめ ";"fortune-telling, divining, forecasting, occupy, hold, have, get, take";244;"sen ";"shi.meru, urana.u "
"卦";9999;8;"表外漢字 (hyōgai kanji)";"卜";"カ, カイ, ケ ";"うらかた ";"null";"a divination sign";245;"ka, kai, ke ";"urakata "
"卩";9999;2;"表外漢字 (hyōgai kanji)";"卩(㔾)";"セツ ";"わりふ ";"null";"seal radical (no. 26)";246;"setsu ";"warifu "
"卬";9999;4;"表外漢字 (hyōgai kanji)";"卩(㔾)";"キョウ, ゴウ ";"のぞ.む, な.す, たか.ぶる ";"null";"lofty, high, raise, high-priced";247;"kyou, gou ";"nozo.mu, na.su, taka.buru "
"卯";2400;5;"人名用漢字 (jinmeiyō kanji)";"卩(㔾)";"ボウ, モウ ";"う ";"あきら, しげる, い ";"sign of the hare or rabbit, fourth sign of Chinese zodiac, 5-7AM, east";248;"bou, mou ";"u "
"印";682;6;"教育漢字 (kyōiku kanji)";"卩(㔾)";"イン ";"しるし, -じるし, しる.す ";"null";"stamp, seal, mark, imprint, symbol, emblem, trademark, evidence, souvenir, India";249;"in ";"shirushi, -jirushi, shiru.su "
"危";606;6;"教育漢字 (kyōiku kanji)";"卩(㔾)";"キ ";"あぶ.ない, あや.うい, あや.ぶむ ";"null";"dangerous, fear, uneasy";250;"ki ";"abu.nai, aya.ui, aya.bumu "
"即";1167;7;"常用漢字 (jōyō kanji)";"卩(㔾)";"ソク ";"つ.く, つ.ける, すなわ.ち ";"null";"instant, namely, as is, conform, agree, adapt";251;"soku ";"tsu.ku, tsu.keru, sunawa.chi "
"却";959;7;"常用漢字 (jōyō kanji)";"卩(㔾)";"キャク ";"かえ.って, しりぞ.く, しりぞ.ける ";"null";"instead, on the contrary, rather, step back, withdraw, retreat";252;"kyaku ";"kae.tte, shirizo.ku, shirizo.keru "
"卵";1342;7;"教育漢字 (kyōiku kanji)";"卩(㔾)";"ラン ";"たまご ";"null";"egg, ovum, spawn, roe";253;"ran ";"tamago "
"卷";9999;8;"人名用漢字 (jinmeiyō kanji)";"卩(㔾)";"カン, ケン ";"ま.く, まき ";"null";"volume, book, part";254;"kan, ken ";"ma.ku, maki "
"卸";1520;9;"常用漢字 (jōyō kanji)";"卩(㔾)";"シャ ";"おろ.す, おろし, おろ.し ";"null";"wholesale";255;"sha ";"oro.su, oroshi, oro.shi "
"卿";2138;12;"人名用漢字 (jinmeiyō kanji)";"卩(㔾)";"ケイ, キョウ ";"きみ ";"null";"you, lord, secretary, state minister";256;"kei, kyou ";"kimi "
"厂";9999;2;"表外漢字 (hyōgai kanji)";"厂";"カン ";"かりがね ";"null";"wild goose, trailing cliff radical (no. 27)";257;"kan ";"karigane "
"厃";9999;4;"表外漢字 (hyōgai kanji)";"厂";"セン, ギ, エン ";"あお.ぐ, たるき, のき ";"null";"to look upward";258;"sen, gi, en ";"ao.gu, taruki, noki "
